10331045,LLL_XHSHERRY,OPPO-OPPO A73,android,"172686,2060,136505,124353,47,5",0,1,0,0,0,1538785851.0
10334424,VIIIVIII-IXVI,Apple-iPhone 7 Plus,ios,"47,50",0,0,0,0,0,1523186861.0
10334942,帅气的小铅笔,Apple-iPhone 7,ios,"84,185365,127,17185,204",0,0,0,0,0,1534318462.0
10336039,代悦荻的小迷妹,OPPO-OPPO A33,android,"1,14003",0,0,0,0,0,1487342969.0
10336335,小丸子背着奥特曼,OPPO-OPPO A79,android,"5,9,26,44,527",0,0,0,0,0,1553326304.0
10337241,东衣闲,Apple-iPhone 6,ios,"524,2753,84,68951,107376",0,0,0,0,0,1553439118.0
10338555,栗鹿_,OPPO-OPPO R11s,android,50,0,0,0,0,0,1520175466.0
10345760,紫灵轩fly,Apple-iPhone 6,ios,"217341,174",0,0,0,0,0,1535284307.0
10347071,逗嘟村A02发疯,OPPO-OPPO A33,android,"57,13194,30564",0,0,0,0,0,1508338866.0
10348145,BooMboomHam,Apple-iPhone 7,ios,"136505,2,10,34600",0,0,0,0,0,1531121948.0
10348746,郭静wwwww,vivo-vivo X21i,android,"37,41",0,0,0,0,0,1545958720.0
10348832,虞姬猫,Apple-iPhone 6 Plus,ios,"221,4,159224",0,0,0,0,0,1507903264.0
10349832,luckyastar,Apple-iPhone 7 Plus,ios,"3896,50",0,0,0,0,0,1530536305.0
10350841,Iam李小欠,vivo-vivo X9,android,"47,58719",0,0,0,0,0,1497835355.0
10353807,单字一个Feng,HUAWEI-HUAWEI MLA-UL00,android,"159224,3673,3",0,0,0,0,0,1499471106.0
10354165,尛晴天Sweet,vivo-vivo X9s L,android,"1,5,6,39925,40157,187092",0,0,0,0,0,1522560554.0
10354256,Antareskwy,OPPO-PACM00,android,10,0,0,0,0,0,1552300257.0
10354517,hhhhuniaa_,OPPO-PAAM00,android,"217341,212418,212290,24,6754,218555",0,0,0,0,0,1550901707.0
10356658,Babe俊Yo丶凡Ya,xiaomi-MI 5X,android,"1,10,2060,166018,212290",0,3,0,1,0,1553015890.0
10357451,L谢今生H,vivo-vivo Y66L,android,"4,24,22",0,0,0,0,0,1507299331.0
10361048,G-的肋骨,Apple-iPhone 6,ios,47,0,0,0,0,0,1512969398.0
10361231,白茶清寰,Apple-iPhone 5,ios,"19,166,4,20",0,0,0,0,0,1499969482.0
10362964,奈何缘起琴瑟萧,Apple-iPhone 6S Plus,ios,"166,217341,9,26",0,0,0,0,0,1542552111.0
10363279,櫻井桜見,Apple-iPhone 8,ios,"84,539",0,0,0,0,0,1532525802.0
10365496,张天爱部落官博,Apple-iPhone X,ios,42137,0,13,0,0,0,1552651677.0
10365819,Jane_楊靈,OPPO-CPH1605,android,"212837,212357,212679,136505,212290,212418,212331",0,21,0,0,0,1552881664.0
10366054,小奶音眼里的星星,Apple-iPhone 8,ios,"47,2060",0,0,0,0,0,1533172443.0
10366822,权三岁的李熊猫,Apple-iPhone 6S Plus,ios,"47,263,329",0,0,0,0,0,1489551199.0
10368208,保护盖盖,Apple-iPhone X,ios,"218555,227808",0,4,1,0,0,1552708473.0
10369197,RJ_Cooky,Xiaomi-MI 8 UD,android,"10,132284,4241",0,0,0,0,0,1552648274.0
10369469,别和我抢火锅丸子,Apple-iPhone 6S,ios,"19284,138,22",0,0,0,0,0,1499587079.0
10369543,鸡冻小公举,Apple-iPhone 6,ios,"2060,212290,212418",0,1,2,0,0,1551020053.0
10372701,胜利公子,Apple-iPhone 6S,ios,"47,263",0,0,0,0,0,1505862547.0
10373113,Xlin林琳,Meizu-MX4,android,"76,119,5416",0,0,0,0,0,1486456522.0
10376429,女中豪杰之小女人,OPPO-OPPO R9s,android,"2459,281,243",6,17,8,1,0,1553304250.0
10377219,山奈里,Apple-iPhone 7,ios,"5,1,491",0,0,0,0,0,1503799214.0
10378663,ZJ是太阳_,vivo-vivo Y67,android,"9,39,3",0,0,0,0,0,1528960991.0
10379007,Yvonne_星,Apple-iPhone SE,ios,37165,0,0,0,0,0,1507794334.0
10379619,SHeart_Bbh,OPPO-OPPO R7sPlus,android,"136865,4,24,89069",0,0,0,0,0,1490627220.0
10381049,Y-momo,Apple-iPhone 6 Plus,ios,108619,0,0,0,0,0,1551990778.0
10384389,兔几rabbit,OPPO-OPPO A59st,android,1,0,2,1,0,0,1551018537.0
10391698,Tt_iaom,Apple-iPhone 6S Plus,ios,11,0,0,0,0,0,1492674071.0
10394225,我是一个小机灵,Apple-iPhone 8 Plus,ios,539,0,0,0,0,0,1544643846.0
10394842,欧特云在宇宙,GIONEE-GIONEE M7,android,99,0,0,0,0,0,1541769112.0
10396228,李90309,LeEco-Le X621,android,"369,9,20",0,0,0,0,0,1485404948.0
10397422,我葱的呆毛球,Apple-iPhone 7 Plus,ios,"96,4543",0,3,0,0,0,1538445861.0
10398140,柠栀0518,Apple-iPhone 6S Plus,ios,539,0,0,0,0,0,1528696049.0
10399010,吴jt_fanfan,honor-FRD-AL10,android,10,0,0,0,0,0,1533281885.0
10400814,予允_笨啦噜,Apple-Unknown Device,ios,"60,31853,3653",0,0,0,0,0,1515123516.0
10402878,橙汁儿呀_,vivo-vivo Y51A,android,"192,3653,38223,28565",0,0,0,0,0,1495456403.0
10404355,铅谨我的手,ivvi-ivvi F2-T,android,"219148,5360,138,9,92,3917",0,1,1,0,0,1530619454.0
10405278,龚子淇hym,vivo-vivo V3M A,android,"3910,105",0,0,0,0,0,1499316511.0
10405545,Mo_Lo_远方,HONOR-KNT-AL20,android,"61,5334",0,0,0,0,0,1500854929.0
10406026,著名编曲家,OPPO-OPPO R7s,android,"1,5,6",0,0,0,0,0,1497353850.0
10409947,燕子不爱盐很咸,Apple-iPhone 7,ios,3917,0,0,0,0,0,1487148165.0
10413178,手机用户3200855451,OPPO-OPPO R9s,android,"17380,70730",0,0,0,0,0,1551154161.0
10413997,Farrahshowgalaxy,Apple-iPhone 6S Plus,ios,"10,218555,3",0,0,0,0,0,1535715145.0
10414913,lalala799,Newman-CM810,android,"4,305,37165",0,0,0,0,0,1500873121.0
10421918,大鲸鱼的小窝,Apple-iPhone 6S Plus,ios,10,0,0,0,0,0,1485436367.0
10422971,Naomi_nini201501,Apple-iPhone 6S,ios,37165,0,0,0,0,0,1505016300.0
10422988,胡的小伙伴,Letv-Letv X500,android,"4,166",0,0,0,0,0,1499661299.0
10427390,ihrquxxy1,OPPO-OPPO R11,android,"263,329,84,380,47",0,1,0,0,0,1534518539.0
10432017,我和杨幂,OPPO-OPPO R9m,android,12,0,0,0,0,0,1487666472.0
10432897,威威11_39676,samsung-SM-G3568V,android,"4,24",0,0,0,0,0,1492109061.0
10433286,Ryou良,Apple-iPhone 7 Plus,ios,52,0,18,1,0,0,1553426315.0
10434392,易昕一意窝i,Apple-iPhone 6 Plus,ios,"3,3067,3934",0,0,0,0,0,1494769778.0
10434589,野生野长Lyc,Apple-iPhone 6S,ios,"4543,96",1,198,9,92,0,1553439583.0
10434936,我姓王-1990,vivo-vivo X6Plus D,android,"4,24",0,0,0,0,0,1529449820.0
10435957,CynthiaJang,Apple-iPhone X,ios,"3294,517,50,60",0,0,0,0,0,1549793167.0
10440328,sense世勋,HUAWEI-HUAWEI VNS-AL00,android,"24,217341",0,0,0,0,0,1524298469.0
10440894,李_大蹊,Apple-iPhone 6S Plus,ios,"2101,31564",0,0,0,0,0,1551109944.0
10445206,厉仲谋,Apple-iPhone 8 Plus,ios,"558,176,84",0,0,1,0,0,1553316806.0
10445711,陈陈陈枷璘,Apple-iPhone 8,ios,218555,0,5,3,0,0,1550160409.0
10446073,仙女只会吃睡浪,OPPO-OPPO R9m,android,"221445,39186,31285,26775,129673",0,0,0,0,0,1546012030.0
10446785,夏侬侬侬啊,Apple-iPhone 5S,ios,"35301,1,44",0,0,0,0,0,1485253921.0
10447287,Ann__远方,Apple-iPhone 7,ios,99,0,0,0,0,0,1520249965.0
10448471,nnnnnnnnmmmmmmmm8888,vivo-vivo X7Plus,android,"3,3833,3934",0,0,0,0,0,1489141729.0
10448640,Q-Rayna,OPPO-OPPO A59m,android,91358,0,0,2,0,0,1514134805.0
10450040,墨笙是个仙女大总攻,OPPO-OPPO R9s,android,"5,138,9,26",0,0,0,0,0,1528899597.0
10450752,培根莴苣母亲会,Apple-iPhone 6S,ios,131020,0,0,0,0,0,1497618222.0
